config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
intphys2__same_l__videomae__vit_large_16_224__mlp__layer_6,intphys2__same_l__videomae__vit_large_16_224__mlp__layer_6__seed_101,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,MLP,mlp,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,25.165563,52.649007,7.843137,53.431373,21.568627,53.921569,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,102,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__mlp__layer_6,intphys2__same_l__videomae__vit_large_16_224__mlp__layer_6__seed_102,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,MLP,mlp,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,62.913907,63.741722,11.764706,53.431373,29.411765,54.901961,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,102,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__mlp__layer_12,intphys2__same_l__videomae__vit_large_16_224__mlp__layer_12__seed_101,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,MLP,mlp,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,87.417219,88.741722,31.372549,58.823529,35.294118,56.862745,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,103,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__mlp__layer_12,intphys2__same_l__videomae__vit_large_16_224__mlp__layer_12__seed_102,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,MLP,mlp,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,94.039735,88.576159,33.333333,60.294118,35.294118,59.803922,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,103,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__mlp__layer_18,intphys2__same_l__videomae__vit_large_16_224__mlp__layer_18__seed_101,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,MLP,mlp,18,18,101,artifact,complete,voe_accuracy,voe_accuracy,66.225166,79.635762,43.137255,61.27451,41.176471,57.843137,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_18/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,104,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__mlp__layer_18,intphys2__same_l__videomae__vit_large_16_224__mlp__layer_18__seed_102,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,MLP,mlp,18,18,102,artifact,complete,voe_accuracy,voe_accuracy,70.860927,80.960265,43.137255,61.27451,45.098039,57.843137,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_18/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,104,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__mlp__layer_24,intphys2__same_l__videomae__vit_large_16_224__mlp__layer_24__seed_101,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,MLP,mlp,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,100,94.205298,31.372549,63.72549,43.137255,61.764706,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,105,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__mlp__layer_24,intphys2__same_l__videomae__vit_large_16_224__mlp__layer_24__seed_102,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,MLP,mlp,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,94.701987,92.384106,35.294118,63.72549,37.254902,58.823529,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,105,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_6,intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_6__seed_101,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,16.556291,50.165563,13.72549,50.980392,15.686275,48.529412,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,134,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_6,intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_6__seed_102,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,11.92053,50.662252,7.843137,50.980392,17.647059,50,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,134,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_12,intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_12__seed_101,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,47.682119,57.615894,37.254902,57.843137,49.019608,52.941176,1000,1000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,135,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_12,intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_12__seed_102,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,50.993377,55.298013,33.333333,58.333333,37.254902,51.960784,1000,1000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,135,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_18,intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_18__seed_101,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,18,18,101,artifact,complete,voe_accuracy,voe_accuracy,55.629139,53.642384,45.098039,59.803922,31.372549,53.431373,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_18/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,136,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_18,intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_18__seed_102,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,18,18,102,artifact,complete,voe_accuracy,voe_accuracy,49.006623,62.913907,37.254902,60.294118,35.294118,58.823529,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_18/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,136,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_24,intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_24__seed_101,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,58.278146,74.503311,31.372549,60.294118,33.333333,56.862745,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,137,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_24,intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_24__seed_102,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,Linear,linear,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,72.847682,86.092715,35.294118,60.294118,23.529412,54.901961,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,137,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_6,intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_6__seed_101,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,19.205298,50.827815,5.882353,51.960784,27.45098,51.470588,1000,1000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,138,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_6,intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_6__seed_102,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,13.907285,50.331126,7.843137,52.45098,19.607843,50,1000,1000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,138,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_12,intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_12__seed_101,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,88.07947,89.403974,41.176471,61.27451,50.980392,61.27451,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,139,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_12,intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_12__seed_102,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,90.066225,91.390728,37.254902,59.803922,52.941176,61.764706,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,139,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_18,intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_18__seed_101,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,18,18,101,artifact,complete,voe_accuracy,voe_accuracy,96.688742,96.02649,47.058824,63.235294,37.254902,60.294118,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_18/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,140,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_18,intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_18__seed_102,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,18,18,102,artifact,complete,voe_accuracy,voe_accuracy,99.337748,97.847682,50.980392,62.254902,35.294118,60.294118,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_18/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,140,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_24,intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_24__seed_101,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,60.927152,71.357616,31.372549,58.333333,33.333333,56.372549,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,141,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_24,intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_24__seed_102,IntPhys2,intphys2,same_L,VideoMAE-v2,ViT-L/16,MLP,mlp,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,76.15894,76.986755,29.411765,58.823529,33.333333,55.392157,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae_v2__vit_large_16_224__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,141,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__linear__layer_6,mvp__same_l__jepa_v1__vitl16_224__linear__layer_6__seed_101,MVP,mvp,same_L,V-JEPA,ViT-L/16,Linear,linear,6,6,101,artifact,complete,pair_consistency,pair_consistency,48.903879,71.568297,40.950455,66.127401,40.444894,65.166835,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,326,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__linear__layer_6,mvp__same_l__jepa_v1__vitl16_224__linear__layer_6__seed_102,MVP,mvp,same_L,V-JEPA,ViT-L/16,Linear,linear,6,6,102,artifact,complete,pair_consistency,pair_consistency,48.701518,71.045531,41.456016,66.127401,40.444894,65.267947,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,326,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__linear__layer_12,mvp__same_l__jepa_v1__vitl16_224__linear__layer_12__seed_101,MVP,mvp,same_L,V-JEPA,ViT-L/16,Linear,linear,12,12,101,artifact,complete,pair_consistency,pair_consistency,46.677909,70.370995,42.366026,66.784631,41.152679,66.026289,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,327,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__linear__layer_12,mvp__same_l__jepa_v1__vitl16_224__linear__layer_12__seed_102,MVP,mvp,same_L,V-JEPA,ViT-L/16,Linear,linear,12,12,102,artifact,complete,pair_consistency,pair_consistency,47.824621,70.607083,41.658241,66.784631,42.770475,66.632963,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,327,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__linear__layer_18,mvp__same_l__jepa_v1__vitl16_224__linear__layer_18__seed_101,MVP,mvp,same_L,V-JEPA,ViT-L/16,Linear,linear,18,18,101,artifact,complete,pair_consistency,pair_consistency,60.303541,77.639123,49.140546,69.969666,46.511628,68.604651,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,328,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__linear__layer_18,mvp__same_l__jepa_v1__vitl16_224__linear__layer_18__seed_102,MVP,mvp,same_L,V-JEPA,ViT-L/16,Linear,linear,18,18,102,artifact,complete,pair_consistency,pair_consistency,58.954469,76.779089,49.848332,70.020222,47.219414,69.312437,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,328,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__linear__layer_24,mvp__same_l__jepa_v1__vitl16_224__linear__layer_24__seed_101,MVP,mvp,same_L,V-JEPA,ViT-L/16,Linear,linear,24,24,101,artifact,complete,pair_consistency,pair_consistency,49.510961,72.22597,45.197169,69.362993,41.759353,67.644085,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,329,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__linear__layer_24,mvp__same_l__jepa_v1__vitl16_224__linear__layer_24__seed_102,MVP,mvp,same_L,V-JEPA,ViT-L/16,Linear,linear,24,24,102,artifact,complete,pair_consistency,pair_consistency,49.072513,71.854975,45.096057,69.413549,41.658241,67.492417,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,329,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__mlp__layer_6,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_6__seed_101,MVP,mvp,same_L,V-JEPA,ViT-L/16,MLP,mlp,6,6,101,artifact,complete,pair_consistency,pair_consistency,94.569983,97.251265,62.89181,79.726997,60.262892,77.856421,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,330,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__mlp__layer_6,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_6__seed_102,MVP,mvp,same_L,V-JEPA,ViT-L/16,MLP,mlp,6,6,102,artifact,complete,pair_consistency,pair_consistency,95.885329,97.925801,62.790698,79.271992,61.274014,78.311426,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,330,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__mlp__layer_12,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_12__seed_101,MVP,mvp,same_L,V-JEPA,ViT-L/16,MLP,mlp,12,12,101,artifact,complete,pair_consistency,pair_consistency,99.494098,99.747049,70.070779,83.822042,67.846309,81.799798,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,331,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__mlp__layer_12,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_12__seed_102,MVP,mvp,same_L,V-JEPA,ViT-L/16,MLP,mlp,12,12,102,artifact,complete,pair_consistency,pair_consistency,97.942664,98.971332,70.677452,83.670374,65.722952,80.788675,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,331,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__mlp__layer_18,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_18__seed_101,MVP,mvp,same_L,V-JEPA,ViT-L/16,MLP,mlp,18,18,101,artifact,complete,pair_consistency,pair_consistency,99.966273,99.983137,84.327604,91.658241,83.013145,90.950455,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,332,,,,artifact metrics read from train_eval_summary.json
