dataset,experiment,model_label,backbone,probe,layer_key,layer,layer_label,config_id,manifest_seeds,expected_seeds,loaded_n_seeds,loaded_seeds,missing_loaded_seeds,loaded_seed_source,test_primary_mean,test_primary_std,status,manifest
mvp,ltx,LTX-2B,LTX-2B,linear,id:24,24,noise_0.5_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_24,"101,102","42,101,102",3,"42,101,102",,ready_manifest,27.06437478934951,3.4811597798922422,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:25,25,noise_0.4_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_25,"101,102","42,101,102",3,"42,101,102",,ready_manifest,31.81664981462757,4.476810080745479,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:26,26,noise_0.4_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_26,"101,102","42,101,102",3,"42,101,102",,ready_manifest,28.041793056959893,6.259438066876797,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:27,27,noise_0.4_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_27,"101,102","42,101,102",3,"42,101,102",,ready_manifest,28.378833838894508,3.491423663924544,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:28,28,noise_0.4_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_28,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.65958881024604,1.8708040561345352,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:29,29,noise_0.3_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_29,"101,102","42,101,102",3,"42,101,102",,ready_manifest,30.872935625210648,3.603815554602608,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:3,3,noise_1.0_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_3,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:30,30,noise_0.3_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_30,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.18773171553758,3.210744671934222,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:31,31,noise_0.3_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_31,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.38995618469835,5.411472888100475,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:32,32,noise_0.3_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_32,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.389956184698345,3.4099467124885057,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:33,33,noise_0.2_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_33,"101,102","42,101,102",3,"42,101,102",,ready_manifest,31.277384563532184,3.027181650048121,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:34,34,noise_0.2_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_34,"101,102","42,101,102",3,"42,101,102",,ready_manifest,28.816986855409503,1.839575874485367,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:35,35,noise_0.2_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_35,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.491068419278733,4.881044106781321,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:36,36,noise_0.2_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_36,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.55847657566565,3.6629061247639054,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:37,37,noise_0.1_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_37,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.221435793731043,1.242487940085388,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:38,38,noise_0.1_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_38,"101,102","42,101,102",3,"42,101,102",,ready_manifest,28.51365015166835,1.8561738878347651,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:39,39,noise_0.1_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_39,"101,102","42,101,102",3,"42,101,102",,ready_manifest,31.91776204920795,5.200485749103044,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:4,4,noise_1.0_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_4,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:40,40,noise_0.1_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_40,"101,102","42,101,102",3,"42,101,102",,ready_manifest,30.53589484327604,4.55790805645486,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:5,5,noise_0.9_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_5,"101,102","42,101,102",3,"42,101,102",,ready_manifest,24.8062015503876,2.485661485337684,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:6,6,noise_0.9_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_6,"101,102","42,101,102",3,"42,101,102",,ready_manifest,25.17694641051567,1.7629520499658944,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:7,7,noise_0.9_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_7,"101,102","42,101,102",3,"42,101,102",,ready_manifest,25.109538254128747,1.78695195710301,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:8,8,noise_0.9_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_8,"101,102","42,101,102",3,"42,101,102",,ready_manifest,23.08729356252106,3.623619478827964,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:9,9,noise_0.8_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_9,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.59218065385912,4.398479053979834,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,main,V-JEPA,ViT-H/16,linear,id:16,16,Layer 0.5,mvp__jepa_v1__linear__layer_16,"101,102","42,101,102",3,"42,101,102",,original,39.973037,2.238976,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA,ViT-H/16,linear,id:24,24,Layer 0.75,mvp__jepa_v1__linear__layer_24,"101,102","42,101,102",3,"42,101,102",,original,47.52275,0.364565,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA,ViT-H/16,linear,id:32,32,Final layer,mvp__jepa_v1__linear__layer_32,"101,102","42,101,102",3,"42,101,102",,original,45.500506,4.755501,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,main,V-JEPA,ViT-H/16,linear,id:8,8,Layer 0.25,mvp__jepa_v1__linear__layer_8,"101,102","42,101,102",3,"42,101,102",,original,36.737445,0.116754,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,linear,id:12,12,12,mvp__same_l__jepa_v1__vitl16_224__linear__layer_12,"101,102","42,101,102",3,"42,101,102",,original,42.433434,1.149897,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,linear,id:18,18,18,mvp__same_l__jepa_v1__vitl16_224__linear__layer_18,"101,102","42,101,102",3,"42,101,102",,original,46.916077,0.364565,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,linear,id:24,24,24,mvp__same_l__jepa_v1__vitl16_224__linear__layer_24,"101,102","42,101,102",3,"42,101,102",,original,43.14122,2.481545,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA,ViT-L/16,linear,id:6,6,6,mvp__same_l__jepa_v1__vitl16_224__linear__layer_6,"101,102","42,101,102",3,"42,101,102",,original,40.512302,0.116754,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,linear,id:10,10,Layer 0.25,mvp__jepa_v2__linear__layer_10,"101,102","42,101,102",3,"42,101,102",,original,31.07516,1.206305,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,linear,id:20,20,Layer 0.5,mvp__jepa_v2__linear__layer_20,"101,102","42,101,102",3,"42,101,102",,original,32.55814,1.166084,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,linear,id:30,30,Layer 0.75,mvp__jepa_v2__linear__layer_30,"101,102","42,101,102",3,"42,101,102",,original,38.456353,3.02887,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2,ViT-G/16,linear,id:40,40,Final layer,mvp__jepa_v2__linear__layer_40,"101,102","42,101,102",3,"42,101,102",,original,47.893495,0.574949,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,linear,id:12,12,12,mvp__same_l__jepa_v2__vitl_256__linear__layer_12,"101,102","42,101,102",3,"42,101,102",,original,43.579373,0.440738,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,linear,id:18,18,18,mvp__same_l__jepa_v2__vitl_256__linear__layer_18,"101,102","42,101,102",3,"42,101,102",,original,49.073138,0.210482,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,linear,id:24,24,24,mvp__same_l__jepa_v2__vitl_256__linear__layer_24,"101,102","42,101,102",3,"42,101,102",,original,53.151331,0.911881,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2,ViT-L/16,linear,id:6,6,6,mvp__same_l__jepa_v2__vitl_256__linear__layer_6,"101,102","42,101,102",3,"42,101,102",,original,33.771486,1.337589,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,linear,id:12,12,12,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12,"101,102","42,101,102",3,"42,101,102",,original,40.815639,0.308903,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,linear,id:3,3,3,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3,"101,102","42,101,102",3,"42,101,102",,original,32.119986,0.710189,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,linear,id:6,6,6,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6,"101,102","42,101,102",3,"42,101,102",,original,38.658578,0.518868,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-B/16,linear,id:9,9,9,mvp__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9,"101,102","42,101,102",3,"42,101,102",,original,38.624874,0.350263,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,linear,id:10,10,10,mvp__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_10,"101,102","42,101,102",3,"42,101,102",,original,33.973711,1.139477,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,linear,id:20,20,20,mvp__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_20,"101,102","42,101,102",3,"42,101,102",,original,37.782272,0.673238,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,linear,id:30,30,30,mvp__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_30,"101,102","42,101,102",3,"42,101,102",,original,44.253455,0.871757,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,V-JEPA 2.1,ViT-G/16,linear,id:40,40,40,mvp__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_40,"101,102","42,101,102",3,"42,101,102",,original,46.410515,0.631446,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,linear,id:12,12,Layer 0.25,mvp__jepa_v2_1__linear__layer_12,"101,102","42,101,102",3,"42,101,102",,original,31.951466,1.605107,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,linear,id:24,24,Layer 0.5,mvp__jepa_v2_1__linear__layer_24,"101,102","42,101,102",3,"42,101,102",,original,39.400067,0.592463,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,linear,id:38,38,Layer 0.75,mvp__jepa_v2_1__linear__layer_38,"101,102","42,101,102",3,"42,101,102",,original,43.208628,1.300122,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,V-JEPA 2.1,ViT-Gigantic/16,linear,id:48,48,Final layer,mvp__jepa_v2_1__linear__layer_48,"101,102","42,101,102",3,"42,101,102",,original,39.973037,1.567511,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,linear,id:12,12,12,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_12,"101,102","42,101,102",3,"42,101,102",,original,40.141557,0.707786,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,linear,id:18,18,18,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_18,"101,102","42,101,102",3,"42,101,102",,original,43.579373,0.440738,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,linear,id:24,24,24,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_24,"101,102","42,101,102",3,"42,101,102",,original,44.556791,0.498775,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,V-JEPA 2.1,ViT-L/16,linear,id:6,6,6,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6,"101,102","42,101,102",3,"42,101,102",,original,41.253792,0.926709,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,main,VideoMAE,ViT-H/16,linear,id:16,16,Layer 0.5,mvp__videomae__linear__layer_16,"101,102","42,101,102",3,"42,101,102",,original,35.827435,0.650061,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,VideoMAE,ViT-H/16,linear,id:24,24,Layer 0.75,mvp__videomae__linear__layer_24,"101,102","42,101,102",3,"42,101,102",,original,34.715201,2.885392,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,main,VideoMAE,ViT-H/16,linear,id:32,32,Final layer,mvp__videomae__linear__layer_32,"101,102","42,101,102",3,"42,101,102",,original,33.535558,2.293116,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,VideoMAE,ViT-H/16,linear,id:8,8,Layer 0.25,mvp__videomae__linear__layer_8,"101,102","42,101,102",3,"42,101,102",,original,30.872936,0.883407,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,linear,id:12,12,12,mvp__same_l__videomae__vit_large_16_224__linear__layer_12,"101,102","42,101,102",3,"42,101,102",,original,35.760027,0.731464,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,linear,id:18,18,18,mvp__same_l__videomae__vit_large_16_224__linear__layer_18,"101,102","42,101,102",3,"42,101,102",,original,39.265251,0.859949,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,linear,id:24,24,24,mvp__same_l__videomae__vit_large_16_224__linear__layer_24,"101,102","42,101,102",3,"42,101,102",,original,41.186384,0.308903,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE,ViT-L/16,linear,id:6,6,6,mvp__same_l__videomae__vit_large_16_224__linear__layer_6,"101,102","42,101,102",3,"42,101,102",,original,31.648129,0.535036,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,linear,id:12,12,12,mvp__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_12,"101,102","42,101,102",3,"42,101,102",,original,35.928547,0.355094,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,linear,id:3,3,3,mvp__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3,"101,102","42,101,102",3,"42,101,102",,original,32.827772,0.25446,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,linear,id:6,6,6,mvp__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6,"101,102","42,101,102",3,"42,101,102",,original,35.355578,0.518867,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,backbone_sweep,VideoMAE-v2,ViT-B/16,linear,id:9,9,9,mvp__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_9,"101,102","42,101,102",3,"42,101,102",,original,39.096731,1.090576,OK,seed_manifest_layerwise_backbone_sweep_linear_mlp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,linear,id:10,10,Layer 0.25,mvp__videomae_v2__linear__layer_10,"101,102","42,101,102",3,"42,101,102",,original,32.794068,0.710189,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,linear,id:20,20,Layer 0.5,mvp__videomae_v2__linear__layer_20,"101,102","42,101,102",3,"42,101,102",,original,35.995955,1.530105,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv;seed_manifest_main_linear_mlp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,linear,id:30,30,Layer 0.75,mvp__videomae_v2__linear__layer_30,"101,102","42,101,102",3,"42,101,102",,original,35.119649,0.823512,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,main,VideoMAE-v2,ViT-G/16,linear,id:40,40,Final layer,mvp__videomae_v2__linear__layer_40,"101,102","42,101,102",3,"42,101,102",,original,33.367037,1.290915,OK,seed_manifest_layerwise_main_linear_mlp_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,linear,id:12,12,12,mvp__same_l__videomae_v2__vit_large_16_224__linear__layer_12,"101,102","42,101,102",3,"42,101,102",,original,38.153017,1.08116,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,linear,id:18,18,18,mvp__same_l__videomae_v2__vit_large_16_224__linear__layer_18,"101,102","42,101,102",3,"42,101,102",,original,40.040445,0.463354,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,linear,id:24,24,24,mvp__same_l__videomae_v2__vit_large_16_224__linear__layer_24,"101,102","42,101,102",3,"42,101,102",,original,34.917425,0.688257,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,same_L,VideoMAE-v2,ViT-L/16,linear,id:6,6,6,mvp__same_l__videomae_v2__vit_large_16_224__linear__layer_6,"101,102","42,101,102",3,"42,101,102",,original,32.72666,1.420378,OK,seed_manifest_layerwise_same_l_linear_mlp_v1.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:1,1,noise_1.0_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_1,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:10,10,noise_0.8_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_10,"101,102","42,101,102",3,"42,101,102",,ready_manifest,66.43073811931244,1.026177104660486,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:11,11,noise_0.8_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_11,"101,102","42,101,102",3,"42,101,102",,ready_manifest,52.173913043478265,0.2675178272057203,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:12,12,noise_0.8_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_12,"101,102","42,101,102",3,"42,101,102",,ready_manifest,41.96157735085946,0.2022244691607717,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:13,13,noise_0.7_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_13,"101,102","42,101,102",3,"42,101,102",,ready_manifest,62.52106504887092,0.6882567528366104,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:14,14,noise_0.7_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_14,"101,102","42,101,102",3,"42,101,102",,ready_manifest,67.88001348163128,0.4670174068267947,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:15,15,noise_0.7_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_15,"101,102","42,101,102",3,"42,101,102",,ready_manifest,58.7799123693967,2.2067807933765944,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:16,16,noise_0.7_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_16,"101,102","42,101,102",3,"42,101,102",,ready_manifest,49.174250084260194,0.9715898419548066,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:17,17,noise_0.6_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_17,"101,102","42,101,102",3,"42,101,102",,ready_manifest,63.09403437815976,1.516683518705765,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:18,18,noise_0.6_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_18,"101,102","42,101,102",3,"42,101,102",,ready_manifest,68.58779912369397,0.6500607186378847,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:19,19,noise_0.6_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_19,"101,102","42,101,102",3,"42,101,102",,ready_manifest,62.82440175261207,1.0178408406162174,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:2,2,noise_1.0_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_2,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:20,20,noise_0.6_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_20,"101,102","42,101,102",3,"42,101,102",,ready_manifest,58.71250421300977,0.3250303593189412,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:21,21,noise_0.5_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_21,"101,102","42,101,102",3,"42,101,102",,ready_manifest,62.99292214357937,0.7077856420626871,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:22,22,noise_0.5_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_22,"101,102","42,101,102",3,"42,101,102",,ready_manifest,68.31816649814628,0.8834069714918253,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:23,23,noise_0.5_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_23,"101,102","42,101,102",3,"42,101,102",,ready_manifest,64.00404448938322,1.6645174553239943,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:24,24,noise_0.5_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_24,"101,102","42,101,102",3,"42,101,102",,ready_manifest,61.20660599932592,0.2104819008560293,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:25,25,noise_0.4_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_25,"101,102","42,101,102",3,"42,101,102",,ready_manifest,62.21772834512976,0.9975496182641612,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:26,26,noise_0.4_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_26,"101,102","42,101,102",3,"42,101,102",,ready_manifest,67.81260532524435,0.4987748091320769,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:27,27,noise_0.4_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_27,"101,102","42,101,102",3,"42,101,102",,ready_manifest,66.4644421975059,0.5568827651452067,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:28,28,noise_0.4_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_28,"101,102","42,101,102",3,"42,101,102",,ready_manifest,62.25143242332322,0.8479774604252872,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,mlp,id:29,29,noise_0.3_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__mlp__slot_29,"101,102","42,101,102",3,"42,101,102",,ready_manifest,61.47623862487361,1.0556427208200851,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
