config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
intphys2__jepa_v2__mlp__layer_30,intphys2__jepa_v2__mlp__layer_30__seed_101,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,MLP,mlp,30,Layer 0.75,101,artifact,complete,voe_accuracy,voe_accuracy,94.701987,84.933775,35.294118,61.764706,50.980392,63.72549,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_30/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_30/seed_101/layer_30/eval,results/verified_layerwise_probe_configs.csv,45,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__mlp__layer_30,intphys2__jepa_v2__mlp__layer_30__seed_102,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,MLP,mlp,30,Layer 0.75,102,artifact,complete,voe_accuracy,voe_accuracy,89.403974,88.410596,37.254902,63.72549,54.901961,65.686275,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_30/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_30/seed_102/layer_30/eval,results/verified_layerwise_probe_configs.csv,45,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__linear__layer_48,intphys2__jepa_v2_1__linear__layer_48__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Linear,linear,48,Final layer,101,artifact,complete,voe_accuracy,voe_accuracy,53.642384,65.231788,29.411765,56.372549,39.215686,55.392157,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_48/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_48/seed_101/layer_48/eval,results/verified_layerwise_probe_configs.csv,86,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__linear__layer_48,intphys2__jepa_v2_1__linear__layer_48__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Linear,linear,48,Final layer,102,artifact,complete,voe_accuracy,voe_accuracy,51.655629,57.450331,25.490196,58.333333,35.294118,56.372549,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_48/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_48/seed_102/layer_48/eval,results/verified_layerwise_probe_configs.csv,86,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__linear__layer_12,intphys2__jepa_v2_1__linear__layer_12__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Linear,linear,12,Layer 0.25,101,artifact,complete,voe_accuracy,voe_accuracy,30.463576,53.807947,27.45098,54.901961,23.529412,53.921569,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,87,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__linear__layer_12,intphys2__jepa_v2_1__linear__layer_12__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Linear,linear,12,Layer 0.25,102,artifact,complete,voe_accuracy,voe_accuracy,25.827815,52.317881,27.45098,54.901961,23.529412,55.392157,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,87,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__linear__layer_24,intphys2__jepa_v2_1__linear__layer_24__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Linear,linear,24,Layer 0.5,101,artifact,complete,voe_accuracy,voe_accuracy,37.086093,57.781457,21.568627,54.901961,17.647059,54.901961,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,88,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__linear__layer_24,intphys2__jepa_v2_1__linear__layer_24__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Linear,linear,24,Layer 0.5,102,artifact,complete,voe_accuracy,voe_accuracy,38.410596,57.781457,17.647059,55.882353,23.529412,55.392157,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,88,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__linear__layer_38,intphys2__jepa_v2_1__linear__layer_38__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Linear,linear,38,Layer 0.75,101,artifact,complete,voe_accuracy,voe_accuracy,49.668874,60.099338,25.490196,54.901961,23.529412,53.921569,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_38/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_38/seed_101/layer_38/eval,results/verified_layerwise_probe_configs.csv,89,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__linear__layer_38,intphys2__jepa_v2_1__linear__layer_38__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,Linear,linear,38,Layer 0.75,102,artifact,complete,voe_accuracy,voe_accuracy,52.980132,54.801325,29.411765,55.392157,25.490196,54.411765,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_38/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__linear__layer_38/seed_102/layer_38/eval,results/verified_layerwise_probe_configs.csv,89,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__mlp__layer_48,intphys2__jepa_v2_1__mlp__layer_48__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,48,Final layer,101,artifact,complete,voe_accuracy,voe_accuracy,100,99.503311,23.529412,60.784314,37.254902,58.333333,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_48/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_48/seed_101/layer_48/eval,results/verified_layerwise_probe_configs.csv,90,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__mlp__layer_48,intphys2__jepa_v2_1__mlp__layer_48__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,48,Final layer,102,artifact,complete,voe_accuracy,voe_accuracy,100,99.834437,25.490196,62.745098,45.098039,60.784314,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_48/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_48/seed_102/layer_48/eval,results/verified_layerwise_probe_configs.csv,90,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__mlp__layer_12,intphys2__jepa_v2_1__mlp__layer_12__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,12,Layer 0.25,101,artifact,complete,voe_accuracy,voe_accuracy,91.390728,88.576159,27.45098,58.333333,21.568627,56.862745,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,91,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__mlp__layer_12,intphys2__jepa_v2_1__mlp__layer_12__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,12,Layer 0.25,102,artifact,complete,voe_accuracy,voe_accuracy,88.741722,88.907285,25.490196,57.843137,15.686275,56.372549,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,91,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__mlp__layer_24,intphys2__jepa_v2_1__mlp__layer_24__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,24,Layer 0.5,101,artifact,complete,voe_accuracy,voe_accuracy,26.490066,53.807947,13.72549,52.941176,17.647059,53.431373,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,92,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__mlp__layer_24,intphys2__jepa_v2_1__mlp__layer_24__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,24,Layer 0.5,102,artifact,complete,voe_accuracy,voe_accuracy,27.152318,53.97351,11.764706,52.941176,21.568627,51.960784,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,92,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__mlp__layer_38,intphys2__jepa_v2_1__mlp__layer_38__seed_101,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,38,Layer 0.75,101,artifact,complete,voe_accuracy,voe_accuracy,100,98.013245,43.137255,60.784314,37.254902,60.784314,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_101/layer_38/eval,results/verified_layerwise_probe_configs.csv,93,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2_1__mlp__layer_38,intphys2__jepa_v2_1__mlp__layer_38__seed_102,IntPhys2,intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,38,Layer 0.75,102,artifact,complete,voe_accuracy,voe_accuracy,100,99.172185,43.137255,61.764706,43.137255,57.843137,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2_1__mlp__layer_38/seed_102/layer_38/eval,results/verified_layerwise_probe_configs.csv,93,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__linear__layer_32,intphys2__videomae__linear__layer_32__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,32,Final layer,101,artifact,complete,voe_accuracy,voe_accuracy,60.264901,67.715232,29.411765,57.352941,31.372549,52.941176,1000,1000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_32/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_32/seed_101/layer_32/eval,results/verified_layerwise_probe_configs.csv,110,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__linear__layer_32,intphys2__videomae__linear__layer_32__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,32,Final layer,102,artifact,complete,voe_accuracy,voe_accuracy,78.807947,79.139073,23.529412,57.352941,23.529412,51.470588,1000,1000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_32/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_32/seed_102/layer_32/eval,results/verified_layerwise_probe_configs.csv,110,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__linear__layer_8,intphys2__videomae__linear__layer_8__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,8,Layer 0.25,101,artifact,complete,voe_accuracy,voe_accuracy,22.516556,52.81457,9.803922,51.470588,21.568627,50.490196,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_8/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_8/seed_101/layer_8/eval,results/verified_layerwise_probe_configs.csv,111,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__linear__layer_8,intphys2__videomae__linear__layer_8__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,8,Layer 0.25,102,artifact,complete,voe_accuracy,voe_accuracy,12.582781,49.337748,9.803922,52.941176,13.72549,50,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_8/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_8/seed_102/layer_8/eval,results/verified_layerwise_probe_configs.csv,111,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__linear__layer_16,intphys2__videomae__linear__layer_16__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,16,Layer 0.5,101,artifact,complete,voe_accuracy,voe_accuracy,51.655629,65.89404,37.254902,58.333333,29.411765,55.392157,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_16/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_16/seed_101/layer_16/eval,results/verified_layerwise_probe_configs.csv,112,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__linear__layer_16,intphys2__videomae__linear__layer_16__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,16,Layer 0.5,102,artifact,complete,voe_accuracy,voe_accuracy,50.993377,57.94702,31.372549,57.352941,25.490196,56.372549,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_16/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_16/seed_102/layer_16/eval,results/verified_layerwise_probe_configs.csv,112,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__linear__layer_24,intphys2__videomae__linear__layer_24__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,24,Layer 0.75,101,artifact,complete,voe_accuracy,voe_accuracy,53.642384,67.384106,35.294118,62.254902,29.411765,56.862745,500,500,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,113,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__linear__layer_24,intphys2__videomae__linear__layer_24__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,Linear,linear,24,Layer 0.75,102,artifact,complete,voe_accuracy,voe_accuracy,56.953642,66.721854,37.254902,59.803922,29.411765,58.333333,500,500,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,113,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__mlp__layer_32,intphys2__videomae__mlp__layer_32__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,32,Final layer,101,artifact,complete,voe_accuracy,voe_accuracy,79.470199,83.774834,25.490196,58.333333,33.333333,57.843137,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_32/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_32/seed_101/layer_32/eval,results/verified_layerwise_probe_configs.csv,114,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__mlp__layer_32,intphys2__videomae__mlp__layer_32__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,32,Final layer,102,artifact,complete,voe_accuracy,voe_accuracy,83.443709,88.245033,27.45098,58.333333,31.372549,55.392157,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_32/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_32/seed_102/layer_32/eval,results/verified_layerwise_probe_configs.csv,114,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__mlp__layer_8,intphys2__videomae__mlp__layer_8__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,8,Layer 0.25,101,artifact,complete,voe_accuracy,voe_accuracy,17.218543,50.165563,11.764706,51.960784,13.72549,50.490196,20,20,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_8/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_8/seed_101/layer_8/eval,results/verified_layerwise_probe_configs.csv,115,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__mlp__layer_8,intphys2__videomae__mlp__layer_8__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,8,Layer 0.25,102,artifact,complete,voe_accuracy,voe_accuracy,19.86755,50.165563,5.882353,51.470588,13.72549,50,20,20,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_8/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_8/seed_102/layer_8/eval,results/verified_layerwise_probe_configs.csv,115,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__mlp__layer_16,intphys2__videomae__mlp__layer_16__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,16,Layer 0.5,101,artifact,complete,voe_accuracy,voe_accuracy,43.708609,53.97351,35.294118,52.941176,27.45098,50.490196,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_16/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_16/seed_101/layer_16/eval,results/verified_layerwise_probe_configs.csv,116,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__mlp__layer_16,intphys2__videomae__mlp__layer_16__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,16,Layer 0.5,102,artifact,complete,voe_accuracy,voe_accuracy,41.721854,51.986755,39.215686,53.431373,33.333333,53.921569,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_16/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_16/seed_102/layer_16/eval,results/verified_layerwise_probe_configs.csv,116,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__mlp__layer_24,intphys2__videomae__mlp__layer_24__seed_101,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,24,Layer 0.75,101,artifact,complete,voe_accuracy,voe_accuracy,93.377483,85.927152,39.215686,62.745098,29.411765,58.823529,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,117,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae__mlp__layer_24,intphys2__videomae__mlp__layer_24__seed_102,IntPhys2,intphys2,main,VideoMAE,ViT-H/16,MLP,mlp,24,Layer 0.75,102,artifact,complete,voe_accuracy,voe_accuracy,100,99.337748,41.176471,64.705882,41.176471,60.784314,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,117,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae_v2__linear__layer_40,intphys2__videomae_v2__linear__layer_40__seed_101,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,40,Final layer,101,artifact,complete,voe_accuracy,voe_accuracy,73.509934,78.476821,27.45098,59.313725,54.901961,58.333333,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_40/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_40/seed_101/layer_40/eval,results/verified_layerwise_probe_configs.csv,146,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae_v2__linear__layer_40,intphys2__videomae_v2__linear__layer_40__seed_102,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,40,Final layer,102,artifact,complete,voe_accuracy,voe_accuracy,78.807947,83.112583,27.45098,58.823529,50.980392,57.843137,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_40/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_40/seed_102/layer_40/eval,results/verified_layerwise_probe_configs.csv,146,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae_v2__linear__layer_10,intphys2__videomae_v2__linear__layer_10__seed_101,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,10,Layer 0.25,101,artifact,complete,voe_accuracy,voe_accuracy,47.019868,59.437086,17.647059,51.960784,33.333333,52.45098,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_10/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_10/seed_101/layer_10/eval,results/verified_layerwise_probe_configs.csv,147,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae_v2__linear__layer_10,intphys2__videomae_v2__linear__layer_10__seed_102,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,10,Layer 0.25,102,artifact,complete,voe_accuracy,voe_accuracy,45.695364,51.821192,17.647059,52.941176,33.333333,50.490196,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_10/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_10/seed_102/layer_10/eval,results/verified_layerwise_probe_configs.csv,147,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae_v2__linear__layer_20,intphys2__videomae_v2__linear__layer_20__seed_101,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,20,Layer 0.5,101,artifact,complete,voe_accuracy,voe_accuracy,96.02649,86.423841,45.098039,64.215686,37.254902,59.803922,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_20/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_20/seed_101/layer_20/eval,results/verified_layerwise_probe_configs.csv,148,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae_v2__linear__layer_20,intphys2__videomae_v2__linear__layer_20__seed_102,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,20,Layer 0.5,102,artifact,complete,voe_accuracy,voe_accuracy,96.02649,91.887417,47.058824,63.72549,37.254902,60.294118,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_20/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_20/seed_102/layer_20/eval,results/verified_layerwise_probe_configs.csv,148,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae_v2__linear__layer_30,intphys2__videomae_v2__linear__layer_30__seed_101,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,30,Layer 0.75,101,artifact,complete,voe_accuracy,voe_accuracy,60.264901,76.15894,39.215686,61.764706,43.137255,59.313725,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_30/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_30/seed_101/layer_30/eval,results/verified_layerwise_probe_configs.csv,149,,,,artifact metrics read from train_eval_summary.json
intphys2__videomae_v2__linear__layer_30,intphys2__videomae_v2__linear__layer_30__seed_102,IntPhys2,intphys2,main,VideoMAE-v2,ViT-G/16,Linear,linear,30,Layer 0.75,102,artifact,complete,voe_accuracy,voe_accuracy,61.589404,76.324503,37.254902,62.254902,43.137255,60.784314,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_30/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__videomae_v2__linear__layer_30/seed_102/layer_30/eval,results/verified_layerwise_probe_configs.csv,149,,,,artifact metrics read from train_eval_summary.json
