run_set,source_summary_csv,config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,18,18,102,artifact,complete,pair_consistency,pair_consistency,85.801012,92.883642,81.597573,90.596562,79.979778,89.787664,25,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,396,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24__seed_101,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,24,24,101,artifact,complete,pair_consistency,pair_consistency,93.456998,96.644182,87.057634,92.9727,84.428716,91.506572,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,397,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Attentive,temporal_attn,24,24,102,artifact,complete,pair_consistency,pair_consistency,96.08769,97.925801,91.911021,95.551062,91.708797,95.500506,29,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,397,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,6,6,101,artifact,complete,pair_consistency,pair_consistency,93.558179,96.728499,64.812942,78.867543,65.318504,79.069767,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,430,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6__seed_102,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,6,6,102,artifact,complete,pair_consistency,pair_consistency,85.767285,92.22597,70.171891,82.608696,67.037412,81.142568,30,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,430,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,12,12,101,artifact,complete,pair_consistency,pair_consistency,91.197302,95.379427,78.665319,88.068756,76.845298,86.602629,28,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,431,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12__seed_102,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,12,12,102,artifact,complete,pair_consistency,pair_consistency,85.666105,92.445194,72.901921,84.934277,71.48635,83.619818,28,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,431,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,18,18,101,artifact,complete,pair_consistency,pair_consistency,94.030354,96.82968,85.54095,91.911021,84.732053,91.253792,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,432,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18__seed_102,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,18,18,102,artifact,complete,pair_consistency,pair_consistency,93.659359,96.762226,89.686552,94.388271,87.360971,93.073812,27,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,432,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,24,24,101,artifact,complete,pair_consistency,pair_consistency,96.897133,98.448567,91.708797,95.70273,90.192113,94.691608,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,433,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24__seed_102,MVP,mvp,same_L,VideoMAE,ViT-L/16,Attentive,temporal_attn,24,24,102,artifact,complete,pair_consistency,pair_consistency,97.504216,98.752108,91.304348,95.348837,89.282103,94.388271,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,433,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6__seed_101,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,6,6,101,artifact,complete,pair_consistency,pair_consistency,86.812816,92.96796,63.700708,78.412538,61.577351,76.339737,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,466,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6__seed_102,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,6,6,102,artifact,complete,pair_consistency,pair_consistency,80.84317,89.679595,54.903943,73.053589,55.611729,73.104146,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,466,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12__seed_101,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,12,12,101,artifact,complete,pair_consistency,pair_consistency,95.885329,97.908938,60.970677,75.682508,61.274014,75.733064,22,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,467,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12__seed_102,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,12,12,102,artifact,complete,pair_consistency,pair_consistency,64.688027,79.814503,55.712841,74.165824,54.095046,72.093023,11,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,467,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18__seed_101,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,18,18,101,artifact,complete,pair_consistency,pair_consistency,93.220911,96.020236,88.877654,94.084934,87.360971,92.9727,26,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,468,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18__seed_102,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,18,18,102,artifact,complete,pair_consistency,pair_consistency,96.121417,98.026981,88.67543,93.680485,86.653185,92.467139,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,468,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24__seed_101,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,24,24,101,artifact,complete,pair_consistency,pair_consistency,95.919056,97.959528,76.845298,87.057634,77.856421,87.664307,30,30,true,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,469,,,,artifact metrics read from train_eval_summary.json
same_l_attentive,results/seed_runs/layerwise_same_l_attentive_seed_results_long.csv,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24__seed_102,MVP,mvp,same_L,VideoMAE-v2,ViT-L/16,Attentive,temporal_attn,24,24,102,artifact,complete,pair_consistency,pair_consistency,96.492411,98.246206,78.968655,88.0182,77.249747,87.209302,30,30,false,true,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,469,,,,artifact metrics read from train_eval_summary.json
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_3__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,3,3,42,source_csv,complete,voe_accuracy,voe_accuracy,22.516556,51.490066,23.529412,53.921569,11.764706,49.509804,,50,,false,,,results/verified_layerwise_probe_configs.csv,50,intphys_primary_db.xlsx,V-JEPA 2.1,A3:K3,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_6__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,6,6,42,source_csv,complete,voe_accuracy,voe_accuracy,49.006623,56.291391,27.45098,56.372549,29.411765,54.411765,,1000,,false,,,results/verified_layerwise_probe_configs.csv,51,intphys_primary_db.xlsx,V-JEPA 2.1,A4:K4,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_9__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,9,9,42,source_csv,complete,voe_accuracy,voe_accuracy,45.695364,53.642384,45.098039,52.45098,15.686275,51.960784,,20,,false,,,results/verified_layerwise_probe_configs.csv,52,intphys_primary_db.xlsx,V-JEPA 2.1,A5:K5,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12,intphys2__backbone_sweep__jepa_v2_1__vitb_384__linear__layer_12__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,Linear,linear,12,12,42,source_csv,complete,voe_accuracy,voe_accuracy,50.331126,64.900662,41.176471,61.27451,39.215686,56.862745,,2000,,false,,,results/verified_layerwise_probe_configs.csv,53,intphys_primary_db.xlsx,V-JEPA 2.1,A6:K6,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_3__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,3,3,42,source_csv,complete,voe_accuracy,voe_accuracy,94.039735,96.02649,19.607843,57.843137,25.490196,56.862745,,2000,,false,,,results/verified_layerwise_probe_configs.csv,54,intphys_primary_db.xlsx,V-JEPA 2.1,A7:K7,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_6,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_6__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,6,6,42,source_csv,complete,voe_accuracy,voe_accuracy,47.682119,54.139073,27.45098,51.470588,25.490196,50.980392,,50,,false,,,results/verified_layerwise_probe_configs.csv,55,intphys_primary_db.xlsx,V-JEPA 2.1,A8:K8,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_9,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_9__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,9,9,42,source_csv,complete,voe_accuracy,voe_accuracy,100,99.172185,45.098039,64.215686,50.980392,61.27451,,2000,,false,,,results/verified_layerwise_probe_configs.csv,56,intphys_primary_db.xlsx,V-JEPA 2.1,A9:K9,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_12,intphys2__backbone_sweep__jepa_v2_1__vitb_384__mlp__layer_12__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,MLP,mlp,12,12,42,source_csv,complete,voe_accuracy,voe_accuracy,98.013245,96.688742,45.098039,68.137255,50.980392,63.235294,,2000,,false,,,results/verified_layerwise_probe_configs.csv,57,intphys_primary_db.xlsx,V-JEPA 2.1,A10:K10,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_10,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_10__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,10,10,42,source_csv,complete,voe_accuracy,voe_accuracy,15.231788,54.139073,23.529412,52.45098,25.490196,54.901961,,20,,false,,,results/verified_layerwise_probe_configs.csv,74,intphys_primary_db.xlsx,V-JEPA 2.1,AA3:AK3,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_20,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_20__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,20,20,42,source_csv,complete,voe_accuracy,voe_accuracy,45.033113,61.589404,37.254902,60.294118,33.333333,55.882353,,2000,,false,,,results/verified_layerwise_probe_configs.csv,75,intphys_primary_db.xlsx,V-JEPA 2.1,AA4:AK4,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_30,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_30__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,30,30,42,source_csv,complete,voe_accuracy,voe_accuracy,59.602649,70.695364,37.254902,59.313725,33.333333,52.45098,,2000,,false,,,results/verified_layerwise_probe_configs.csv,76,intphys_primary_db.xlsx,V-JEPA 2.1,AA5:AK5,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_40,intphys2__backbone_sweep__jepa_v2_1__vitg_384__linear__layer_40__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,Linear,linear,40,40,42,source_csv,complete,voe_accuracy,voe_accuracy,43.708609,61.092715,29.411765,58.333333,49.019608,54.901961,,2000,,false,,,results/verified_layerwise_probe_configs.csv,77,intphys_primary_db.xlsx,V-JEPA 2.1,AA6:AK6,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_10,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_10__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,10,10,42,source_csv,complete,voe_accuracy,voe_accuracy,17.218543,53.145695,23.529412,52.45098,17.647059,52.941176,,50,,false,,,results/verified_layerwise_probe_configs.csv,78,intphys_primary_db.xlsx,V-JEPA 2.1,AA7:AK7,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_20__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,20,20,42,source_csv,complete,voe_accuracy,voe_accuracy,100,94.701987,37.254902,62.745098,41.176471,56.862745,,2000,,false,,,results/verified_layerwise_probe_configs.csv,79,intphys_primary_db.xlsx,V-JEPA 2.1,AA8:AK8,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_30__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,30,30,42,source_csv,complete,voe_accuracy,voe_accuracy,92.715232,93.377483,39.215686,63.72549,35.294118,57.352941,,2000,,false,,,results/verified_layerwise_probe_configs.csv,80,intphys_primary_db.xlsx,V-JEPA 2.1,AA9:AK9,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40,intphys2__backbone_sweep__jepa_v2_1__vitg_384__mlp__layer_40__seed_42,IntPhys2,intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,MLP,mlp,40,40,42,source_csv,complete,voe_accuracy,voe_accuracy,100,98.675497,31.372549,60.784314,43.137255,59.313725,,2000,,false,,,results/verified_layerwise_probe_configs.csv,81,intphys_primary_db.xlsx,V-JEPA 2.1,AA10:AK10,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_3__seed_42,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,3,3,42,source_csv,complete,voe_accuracy,voe_accuracy,15.231788,50.827815,7.843137,51.470588,17.647059,51.470588,,100,,false,,,results/verified_layerwise_probe_configs.csv,122,intphys_primary_db.xlsx,VideoMAE-v2,A3:K3,seed 42 read from source CSV metrics
backbone_sweep_linear_mlp,results/seed_runs/layerwise_backbone_sweep_linear_mlp_seed_results_long.csv,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6,intphys2__backbone_sweep__videomae_v2__vit_base_16_224__linear__layer_6__seed_42,IntPhys2,intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,Linear,linear,6,6,42,source_csv,complete,voe_accuracy,voe_accuracy,37.748344,55.463576,31.372549,54.411765,33.333333,51.960784,,100,,false,,,results/verified_layerwise_probe_configs.csv,123,intphys_primary_db.xlsx,VideoMAE-v2,A4:K4,seed 42 read from source CSV metrics
